1yay7ke	frase-parola		この りんごを みっつ 下さい。		Mi dia tre di queste mele, per favore.	
02zjn7i	frase-parola		私は歌が下手です。		Sono stonato a cantare.	
0o86t1q	frase-parola		下手ですが、うたうのが すきです。		Sono negato, ma mi piace cantare.	
1hmusvp	frase-parola		今のアナウンスは何だったのですか。		What did the announcement just say?	
1gaejym	frase-parola		これは 何ですか。		Che cos'è questo?	
02nb1ui	frase-parola		この犬はとても可愛いです。		Questo cane è carinissimo.	
0vdr3nr	frase-parola		可愛い ぼうしですね。どこで かいましたか。		Che cappello carino! Dove l'hai comprato?	
1k1nj7h	frase-parola		夏は海へ行きます。		D'estate vado al mare.	
0rlxldq	frase-parola		夏は あさ 五じに あかるく なります。		D'estate alle cinque del mattino è già chiaro.	
19ayv4y	frase-parola		この夏休みはどこかへ行くのですか。		Are you going away this summer?	
14ovbnu	frase-parola		夏休みに うみで およぎました。		Durante le vacanze estive ho nuotato al mare.	
1guxybj	frase-parola		木立の間に家が見える。		I see a house among the trees.	
0z1a16h	frase-parola		あたらしい 家に ひっこしました。		Ci siamo trasferiti nella casa nuova.	
1a4g78b	frase-parola		しゅうまつは 家族と すごします。		Il fine settimana lo passo con la famiglia.	
1sqida6	frase-parola		食事は家庭で食べますか、外食ですか。		Do you eat at home or eat out?	
1x5wylg	frase-parola		あたたかい 家庭を つくりたいです。		Voglio costruire una famiglia serena.	
1m9yd6o	frase-parola		仕事は楽で、暇がたくさんあります。		My job is easy and I have a lot of free time.	
1sfdpne	frase-parola		ジョンはひどく急いでいたので話をする暇もなかった。		John was in such a hurry that he had no time for talking.	
0e9g8oi	frase-parola		朝は果物を食べます。		La mattina mangio frutta.	
1ekse0g	frase-parola		デザートに 果物を どうぞ。		Come dessert, prego, della frutta.	
1ij9gdb	frase-parola		この歌を聞くと私はいつも、学生時代を思い出す。		Whenever I hear this song, I am reminded of my school days.	
1x4olut	frase-parola		にほんの 歌を ひとつ おぼえました。		Ho imparato una canzone giapponese.	
092zqep	frase-parola		ジョンはステージで何を歌いましたか。		What did John sing on the stage?	
0a8itd1	frase-parola		おふろで 歌うのが すきです。		Mi piace cantare nella vasca da bagno.	
024luo7	frase-parola		火曜日に国会が開かれる。		The Diet will meet on Tuesday.	
1wb6xwj	frase-parola		火曜日は やすみの みせが おおいです。		Il martedì molti negozi sono chiusi.	
0ocbvqb	frase-parola		母に花をあげました。		Ho regalato dei fiori a mia madre.	
1ksnytw	frase-parola		にわの 花に みずを やります。		Do l'acqua ai fiori del giardino.	
0hktbq2	frase-parola		花瓶に花を入れました。		Ho messo i fiori nel vaso.	
0tk85lt	frase-parola		花瓶が われて しまいました。		Il vaso si è rotto.	
0pp4930	frase-parola		荷物はここにおいてください。		Lascia qui i bagagli, per favore.	
095bkf6	frase-parola		荷物が おもくて、もてません。		Il bagaglio è troppo pesante da portare.	
1pmzb3k	frase-parola		駅で先生に会いました。		Ho incontrato l'insegnante alla stazione.	
0m4ess1	frase-parola		ひさしぶりに ともだちに 会いました。		Ho rivisto un amico dopo tanto tempo.	
1fupi5y	frase-parola		父は会社で働いています。		Mio padre lavora in un'azienda.	
1xu6624	frase-parola		会社まで でんしゃで 三十ぷんです。		Fino all'azienda ci vogliono trenta minuti di treno.	
07ill33	frase-parola		何としても海をひと目みたいものだ。		I ache for a sight of the sea.	
1xpcmqp	frase-parola		ホテルから 海が みえます。		Dall'hotel si vede il mare.	
12lk7xt	frase-parola		すみません、灰皿はありますか。		Scusi, c'è un posacenere?	
10occjm	frase-parola		テーブルの うえの 灰皿を かたづけました。		Ho tolto il posacenere dal tavolo.	
0qeknxc	frase-parola		皆さんじっとしていてください。		Could you keep still, everyone?	
1ogcxnv	frase-parola		皆さん、こちらを みて ください。		Signori, guardate da questa parte, per favore.	
19oed61	frase-parola		兄は絵が上手です。		Mio fratello maggiore è bravo a disegnare.	
1isvnzc	frase-parola		かべに うみの 絵を かざりました。		Ho appeso alla parete un quadro del mare.	
15cqmrn	frase-parola		店は十時に開きます。		Il negozio apre alle dieci.	
16f01bo	frase-parola		ドアが じどうで 開きます。		La porta si apre automaticamente.	
1xtedhf	frase-parola		まどを開けてください。		Apri la finestra, per favore.	
1f1yotn	frase-parola		はこを 開けても いいですか。		Posso aprire la scatola?	
1xuq55v	frase-parola		その階段を上ってはいけません。		You must not go up the stairs.	
1ds66t1	frase-parola		エレベーターより 階段を つかいます。		Uso le scale piuttosto che l'ascensore.	
02xdlpz	frase-parola		うちはうち、そとはそと。		Our house, our rules.	
1bwx98d	frase-parola		いつもと変えてたまに外で食事しよう。		Let's occasionally change where we go to eat out.	
1ppyotg	frase-parola		外に何かほしいものはありますか。		C'è qualcos'altro che desideri?	
0l5kn7l	frase-parola		外の ひとに きいて みましょう。		Proviamo a chiedere ad altre persone.	
0b13vhl	frase-parola		あなたは外国の本を持っていますか。		Do you have any foreign books?	
00bgzfl	frase-parola		外国で はたらきたいです。		Vorrei lavorare all'estero.	
0nnum18	frase-parola		この町には外国人が多いです。		In questa città ci sono molti stranieri.	
0asov99	frase-parola		外国人むけの にほんごきょうしつが あります。		C'è un corso di giapponese per stranieri.	
1bscqqy	frase-parola		日本語は外人にとって覚えにくい。		It is hard for foreigners to learn Japanese.	
11jkr82	frase-parola		その音楽には本当に感動をおぼえた。		That music really gets me.	
1ms9w3o	frase-parola		つぎの角を左に曲がってください。		Al prossimo angolo giri a sinistra.	
03nn2gl	frase-parola		その 角に ポストが あります。		A quell'angolo c'è una cassetta postale.	
11pv0lj	frase-parola		八時に学校へ行きます。		Alle otto vado a scuola.	
18mdoth	frase-parola		学校の あとで サッカーを します。		Dopo la scuola gioco a calcio.	
1njnlbm	frase-parola		私は日本語の学生です。		Sono uno studente di giapponese.	
0r4qxx0	frase-parola		この みせは 学生に にんきが あります。		Questo locale è popolare tra gli studenti.	
1wowbjl	frase-parola		旅行はとても楽しかったです。		Il viaggio è stato divertentissimo.	
1ikq7kb	frase-parola		みんなと はなすのは 楽しいです。		Chiacchierare con tutti è divertente.	
1l6q87e	frase-parola		コートをハンガーに掛けておきなさい。		Put your coat on a hanger.	
0uztnpl	frase-parola		かべに えを 掛けました。		Ho appeso un quadro alla parete.	
02503lw	frase-parola		今日はとても寒いです。		Oggi fa molto freddo.	
1hyvbh9	frase-parola		けさは 寒くて、いけに こおりが はりました。		Stamattina faceva freddo e lo stagno era ghiacciato.	
1p5ehj8	frase-parola		毎日、漢字をおぼえます。		Ogni giorno imparo dei kanji.	
0xouvpz	frase-parola		この 漢字は なんと よみますか。		Come si legge questo kanji?	
04huxsw	frase-parola		メアリーにはつい甘くなってしまう。		I have always had a soft spot in my heart for Mary.	
1han77o	frase-parola		このチョコレートはとっても甘くておいしい。		This chocolate is very sweet and tasty.	
1wlojv1	frase-parola		つきは まるいです。		La luna è rotonda.	
1ooqlid	frase-parola		まるい テーブルを かいました。		Ho comprato un tavolo rotondo.	
1y9z911	frase-parola		眼鏡が ないと、よめません。		Senza occhiali non riesco a leggere.	
0yw7fnp	frase-parola		あたらしい 眼鏡を つくりました。		Mi sono fatto degli occhiali nuovi.	
1qd3n1v	frase-parola		明日、しけんです。— 頑張って！		Domani ho l'esame. — In bocca al lupo!	
1dg8t8h	frase-parola		あしたは しあいですね。頑張って！		Domani hai la partita, no? Forza!	
17dvuvn	frase-parola		ヘレンはみんなにほめられて顔を赤くした。		Helen blushed at their praise.	
0hw3d4h	frase-parola		つめたい みずで 顔を あらいました。		Mi sono lavato il viso con acqua fredda.	
0brqhbz	frase-parola		この道は夜、危ないです。		Questa strada di notte è pericolosa.	
01ewb6v	frase-parola		危ない！ くるまが きます！		Attento! Arriva una macchina!	
0aeb1dk	frase-parola		机の上に本があります。		Sulla scrivania c'è un libro.	
1j2dm1x	frase-parola		机の ひきだしに ペンが あります。		Nel cassetto della scrivania ci sono delle penne.	
10db1be	frase-parola		六時にうちへ帰ります。		Torno a casa alle sei.	
1o3zsqh	frase-parola		きょうは はやく 帰っても いいですか。		Oggi posso tornare a casa presto?	
1ufr6ra	frase-parola		雨ですよ。気をつけて。		Piove, stai attento.	
1mgts8y	frase-parola		くるまが おおいから、気をつけて ね。		Ci sono tante macchine: stai attento!	
122knxd	frase-parola		お子さんはまだ起きているのですか。		Is the kid still up?	
0du63x8	frase-parola		６時ごろ起きた。		I got up at about six.	
06pd7ie	frase-parola		私たちは喫茶店で昼食をとった。		We ate lunch in a coffee lounge.	
0nzndhd	frase-parola		駅前の 喫茶店で まって います。		Ti aspetto al caffè davanti alla stazione.	
0c6jp4f	frase-parola		１０時４０分から１１時まで休み時間です。		We have a break from 10:40 to 11:00.	
0334z6f	frase-parola		今度の休みはどこへ行くの？		Where are you going on your vacation?	
1i7sad9	frase-parola		父はまだ休んでいる。		Father is still in bed.	
1lrtpkf	frase-parola		彼はしばらくの間休んだ。		He rested for a while.	
1z0xjee	frase-parola		この紙はインクを吸わない。		This paper does not absorb ink.	
1xcfmpn	frase-parola		やまの きれいな くうきを 吸いました。		Ho respirato l'aria pulita della montagna.	
1ck27vt	frase-parola		牛肉を五百グラムください。		Cinquecento grammi di manzo, per favore.	
1y0gqkc	frase-parola		この りょうりには 牛肉を つかいます。		Per questo piatto si usa carne di manzo.	
0bnojpw	frase-parola		毎朝、牛乳を飲みます。		Ogni mattina bevo il latte.	
1ls0zh7	frase-parola		パンと 牛乳を かって きて ください。		Compra pane e latte, per favore.	
08iadx5	frase-parola		ビルは去年の秋に私に会いに来た。		Bill came to see me last autumn.	
08xuond	frase-parola		去年の ふゆは さむかったです。		L'inverno scorso è stato freddo.	
1t3w3n8	frase-parola		映画に行くのと家にいるの、どっちがいい？		Which would you rather do, go to the cinema or stay at home?	
0dbb69w	frase-parola		すっかり食べ終わってはいない。		I haven't quite finished eating.	
1eva1en	frase-parola		こうして私はいつも魚を料理する。		This is how I usually cook fish.	
1oyz0uo	frase-parola		いちばで あたらしい 魚を かいました。		Al mercato ho comprato del pesce fresco.	
042pa8d	frase-parola		今日は風が強いです。		Oggi il vento è forte.	
0j4c7c7	frase-parola		あの チームは とても 強いです。		Quella squadra è fortissima.	
0n3f4b2	frase-parola		ジョーンズ先生が私たちに英会話を教えてくれます。		Mr Jones teaches us English conversation.	
0btw7wp	frase-parola		地下鉄へ行く道を教えていただけませんか。		Could you tell me how to get to the subway station?	
0jp74mg	frase-parola		ＬＬ教室を使ってもよいですか。		May we use the language lab?	
0epzyvy	frase-parola		エアロビクス教室に一日入学したいのですが。		I'd like to try out the aerobics class for a day.	
02i0td1	frase-parola		この橋をわたると、駅です。		Attraversato questo ponte c'è la stazione.	
1grdrka	frase-parola		この かわには ふるい 橋が かかって います。		Su questo fiume c'è un vecchio ponte.	
0m9b17v	frase-parola		私のへやは狭いです。		La mia stanza è piccola.	
0djra6w	frase-parola		この みちは 狭いですから、きを つけて ください。		Questa strada è stretta, quindi fai attenzione.	
0gy95c5	frase-parola		ネクタイが曲がってるよ。		Your tie is crooked.	
0vyz0m5	frase-parola		風に吹かれて木が曲がった。		The tree bent in the wind.	
0g7dutx	frase-parola		姉は銀行に勤めています。		Mia sorella maggiore lavora in banca.	
1hkrhu7	frase-parola		ちちは ながく おなじ かいしゃに 勤めました。		Mio padre ha lavorato a lungo nella stessa azienda.	
0udgs0k	frase-parola		クリスマスが近くなってきた。		Christmas is fast approaching.	
0iha4mn	frase-parola		いえから えきまで 近いです。		Da casa alla stazione è vicino.	
02yxa3j	frase-parola		７時近くだ。学校へ行かなくては。		It is close to seven o'clock. We have to go to school.	
1wgbp7n	frase-parola		国会は近く解散するだろう。		The Diet will soon be dissolved.	
1ok8w62	frase-parola		金曜日の夜は映画を見ます。		Il venerdì sera guardo un film.	
18o1ljz	frase-parola		金曜日の よるは ひとで いっぱいです。		Il venerdì sera è pieno di gente.	
11irjec	frase-parola		銀行は九時に開きます。		La banca apre alle nove.	
0l86mw9	frase-parola		銀行で おかねを おろしました。		Ho prelevato dei soldi in banca.	
0tbj9rg	frase-parola		九ページを読んでください。		Leggete pagina nove, per favore.	
0cqptp3	frase-parola		九かいだての ビルに すんで います。		Vivo in un palazzo di nove piani.	
0avv15e	frase-parola		毎朝九時に学校が始まります。		La scuola comincia ogni mattina alle nove.	
1o3ay7h	frase-parola		えいがは 九じに はじまります。		Il film comincia alle nove.	
08hnsnn	frase-parola		あめが九つあります。		Ci sono nove caramelle.	
0h1m3xf	frase-parola		おとうとは 九つに なりました。		Mio fratello minore ha compiuto nove anni.	
0tjyskf	frase-parola		スピーチコンテストは１１月９日に行われた。		The speech contest took place on the ninth of November.	
0jcd763	frase-parola		大会９日目、ベスト８が出揃った。		The top eight players survived the ninth day of the tournament.	
0m4qm01	frase-parola		今日は空がきれいです。		Oggi il cielo è bellissimo.	
1248i75	frase-parola		空に ほしが たくさん でて います。		Nel cielo ci sono tante stelle.	
1q21yhx	frase-parola		新しい靴をはいています。		Indosso scarpe nuove.	
0u11agw	frase-parola		靴の ひもが ほどけて いますよ。		Hai le stringhe delle scarpe slacciate.	
0a5ifa9	frase-parola		白い靴下を買いました。		Ho comprato calzini bianchi.	
0qveavu	frase-parola		さむいので、あつい 靴下を はきました。		Fa freddo, così ho messo dei calzini pesanti.	
06vwee7	frase-parola		兄は東京に住んでいます。		Mio fratello maggiore vive a Tokyo.	
0shegfu	frase-parola		兄は わたしより 三さい うえです。		Mio fratello maggiore ha tre anni più di me.	
1x6am0u	frase-parola		あなたは何人兄弟がいますか。		How many siblings do you have?	
1xq8a9q	frase-parola		三にん兄弟の まんなかです。		Sono il secondo di tre fratelli.	
1fgdids	frase-parola		駅の前に警官がいます。		Davanti alla stazione c'è un poliziotto.	
1tb180d	frase-parola		警官に みちを おしえて もらいました。		Un agente mi ha indicato la strada.	
05zd54v	frase-parola		このかばんは軽いです。		Questa borsa è leggera.	
11p2trg	frase-parola		軽い あさごはんを たべました。		Ho fatto una colazione leggera.	
1iy2i2s	frase-parola		鶏肉を３ポンド分ください。		I'd like three pounds of chicken.	
14u84fp	frase-parola		この鶏肉はよく揚げられている。		This chicken is fried well.	
0bvdy8v	frase-parola		いや結構です。たくさんいただきました。		No more, thank you. I'm full.	
0pnx28a	frase-parola		どちらの日でも結構です。		Either day is OK.	
1mhw654	frase-parola		兄は来月結婚します。		Mio fratello maggiore si sposa il mese prossimo.	
1bi1ll7	frase-parola		けっこんしきは はるに します。二人の 結婚を いわいましょう。		Il matrimonio sarà in primavera: festeggiamo le loro nozze!	
0h051qu	frase-parola		月曜日から学校がはじまります。		La scuola comincia lunedì.	
188u6rp	frase-parola		月曜日の あさは でんしゃが こんで います。		Il lunedì mattina i treni sono affollati.	
0ju6p12	frase-parola		雨の日は嫌です。		I giorni di pioggia non mi piacciono.	
0clz98k	frase-parola		あさ はやく おきるのは 嫌です。		Alzarmi presto la mattina non mi va proprio.	
1axwx91	frase-parola		私はにんじんが嫌いです。		Non mi piacciono le carote.	
1cirhtt	frase-parola		うそを つく ひとは 嫌いです。		Non sopporto chi dice bugie.	
0owbq16	frase-parola		あの白い建物は病院です。		Quell'edificio bianco è un ospedale.	
0dal452	frase-parola		この 建物は ひゃくねん まえに たてられました。		Questo edificio fu costruito cento anni fa.	
1dfdcnc	frase-parola		うちの犬はとても小さいです。		Il nostro cane è molto piccolo.	
1vo19kw	frase-parola		まいあさ 犬と さんぽします。		Ogni mattina passeggio con il cane.	
1chm4ri	frase-parola		写真を見せてください。		Fammi vedere la foto, per favore.	
0nq1i9d	frase-parola		パスポートを 見せて ください。		Mi mostri il passaporto, per favore.	
1pg2000	frase-parola		１０ページの５行目をみなさい。		Let's begin with the fifth line on page 10.	
1tdoh9p	frase-parola		映画を観に行かない？		Would you like to take in a movie?	
1bapfl6	frase-parola		ドアの鍵をかけてください。		Chiudi la porta a chiave, per favore.	
0uiml1q	frase-parola		鍵を どこに おいたか わすれました。		Non ricordo dove ho messo le chiavi.	
0yhtv99	frase-parola		こんにちは、ロジャー。とっても元気よ。		Hi, Roger. I'm pretty good!	
08fdp5y	frase-parola		おじいちゃんは 九十さいでも 元気です。		Il nonno è in forma anche a novant'anni.	
1a9lw2r	frase-parola		玄関でくつをぬぎます。		All'ingresso ci si toglie le scarpe.	
0w1klsn	frase-parola		玄関の ドアを しめて ください。		Chiudi la porta d'ingresso, per favore.	
0bnavhj	frase-parola		この動物は日本語で何と言いますか。		What do you call this animal in Japanese?	
1p4tfl7	frase-parola		「みんなひと休みしようぜ」とジョンは言った。		John said, "Hey guys, let's take a break."	
0ak5j7j	frase-parola		言葉が出てこなかった。		Words failed me.	
1eolhhg	frase-parola		乱暴な言葉を使ってはいけない。		Don't be rough in speech.	
1rdcwv4	frase-parola		これは古い時計です。		Questo è un orologio vecchio.	
1mp01ka	frase-parola		この まちには 古い おてらが あります。		In questa città c'è un vecchio tempio.	
1r10bm5	frase-parola		あなたをケパと呼ぶことにします。		You will be called Cephas.	
0zfqq4j	frase-parola		あなたが呼べば、彼は来るでしょう。		He will come if you call him.	
134qejm	frase-parola		戸を閉めてください。		Chiudi la porta scorrevole, per favore.	
0w6pad1	frase-parola		かぜで 戸が あきました。		Il vento ha aperto la porta scorrevole.	
1wylw7s	frase-parola		りんごが 五つ あります。		Ci sono cinque mele.	
0tzns73	frase-parola		五じに あいましょう。		Vediamoci alle cinque.	
06zld9x	frase-parola		たまごを五つ使います。		Uso cinque uova.	
14abrit	frase-parola		おかしが 五つ のこって います。		Sono rimasti cinque dolcetti.	
156pc1x	frase-parola		１月５日から１月１５日までおねがいします。		From the 5th to the 15th of January, please.	
0zo84oy	frase-parola		三日から五日で。		Maybe three to five days.	
10lof32	frase-parola		その急行は午後六時三十分着だ。		The express arrives at 6:30 p.m.	
1j7d1lq	frase-parola		午後から あめに なりました。		Dal pomeriggio si è messo a piovere.	
1fyvuqc	frase-parola		その電車は午前９時にここを出発します。		The train departs here at 9:00 a.m.	
1vjoo82	frase-parola		午前ちゅうは いえに います。		In mattinata sono a casa.	
1hmoota	frase-parola		あと２通手紙を書かなくてはならない。		I have another two letters to write.	
02hp2pt	frase-parola		少女たちのうち一人が後に残された。		One of the girls was left behind.	
0q933cp	frase-parola		学校の後ろに山があります。		Dietro la scuola c'è una montagna.	
1t4yiq4	frase-parola		くるまの 後ろに きを つけて ください。		Fai attenzione dietro l'auto.	
0x1sdr5	frase-parola		ご飯とパンどちらがいいですか。		Which do you prefer, rice or bread?	
0q5acur	frase-parola		友達にご飯をおごってもらった。		My friends treated me to a meal.	
0n4ip8o	frase-parola		あの交差点で何が起こったのか。		What happened at that crossing?	
09kzhof	frase-parola		つぎの 交差点を ひだりに まがって ください。		Al prossimo incrocio gira a sinistra.	
01egxu0	frase-parola		駅の前に交番があります。		Davanti alla stazione c'è un posto di polizia.	
1dcuce0	frase-parola		さいふを ひろって、交番に とどけました。		Ho raccolto un portafoglio e l'ho portato al koban.	
10n6tt2	frase-parola		この公園はすべての人に公開されている。		The park is open to everybody.	
0j67e3f	frase-parola		あさ、公園を さんぽします。		La mattina passeggio al parco.	
1mfi6mi	frase-parola		この本はとても厚いです。		Questo libro è molto spesso.	
0prfn9x	frase-parola		ふゆは 厚い コートを きます。		D'inverno indosso un cappotto pesante.	
021s5dv	frase-parola		あの仕事の口はまだあるよ。		The job offer still stands.	
1sztfli	frase-parola		瓶の口までいっぱいに入れて空気が入らないようにしなさい。		Fill the bottle to the top so as to exclude all air.	
1veo0m7	frase-parola		その男の子は向こうにいます。		The boy is over there.	
13oofps	frase-parola		向こうの思う壷だぞ。		You will play into their hands.	
1l31ykv	frase-parola		喉が渇いた。水をください。		Ho sete. Dell'acqua, per favore.	
1ogl1to	frase-parola		ああ、あつい。喉が渇いたなあ。		Ah, che caldo... ho proprio sete.	
02slz7a	frase-parola		「ケーキはお好きですか」「はい、好きです」		"Do you like cake?" "Yes, I do."	
0u4j38l	frase-parola		実を言うと、私は彼が好きでないのです。		To tell you the truth, I don't love him.	
1xql0u8	frase-parola		このへやは広いですね。		Questa stanza è spaziosa, eh!	
0dftpa9	frase-parola		にわの 広い いえに すみたいです。		Vorrei vivere in una casa con un giardino grande.	
14ro1k1	frase-parola		紅茶にレモンを入れます。		Metto il limone nel tè nero.	
0ep7mme	frase-parola		あさは コーヒーより 紅茶を のみます。		La mattina bevo tè nero piuttosto che caffè.	
07cb0ov	frase-parola		その音はだんだん小さくなっていった。		The sound grew fainter and fainter.	
1h94ylv	frase-parola		あなたのおかげで仕事がうまく行きました。		Thanks to you, the job went well.	
0lo67ty	frase-parola		ここで降りましょう。		Let's get off here.	
15vwx9m	frase-parola		今朝は露が降りた。		The dew fell this morning.	
17na1gn	frase-parola		シカゴのあたりでは雨が降っていました。		It was raining around Chicago.	
09k65wc	frase-parola		ゆきが 降って、まちが しろく なりました。		È nevicato e la città è diventata bianca.	
0dycouh	frase-parola		あのビルはとても高いです。		Quel palazzo è altissimo.	
0vpf3nv	frase-parola		この レストランは 高いですが、おいしいです。		Questo ristorante è caro, ma si mangia bene.	
1n8s5l8	frase-parola		あなたの国はどこですか。		Di che paese sei?	
0g3behc	frase-parola		やすみに 国へ かえります。		Per le vacanze torno al mio paese.	
1rkxt1x	frase-parola		黒のくつがほしいです。		Vorrei delle scarpe nere.	
1akat4b	frase-parola		かみを 黒に そめました。		Mi sono tinto i capelli di nero.	
0bcrmu5	frase-parola		ナンシーはヘレンよりもほんのすこし色が黒い。		Nancy is a shade darker than Helen.	
1evpehh	frase-parola		州知事は黒い金に手をつけました。		The governor took the money out of a slush fund.	
102syqz	frase-parola		今、なんじですか。		Che ore sono adesso?	
1x9hrv0	frase-parola		今月の売り上げはよくない。		Sales have been off this month.	
0fgmh8h	frase-parola		今月は やすみが おおいです。		Questo mese ci sono tante ferie.	
0yu1yz6	frase-parola		今週はどちらにいらしゃいましたか。		Where have you been this week?	
1ka7sjh	frase-parola		今週の どようびは ひまですか。		Sabato di questa settimana sei libero?	
1wy8tm8	frase-parola		今朝、七時に起きました。		Stamattina mi sono alzato alle sette.	
137472m	frase-parola		今朝は なにも たべませんでした。		Stamattina non ho mangiato niente.	
1gqccga	frase-parola		今日は何をしたいですか。		What would you like to do today?	
1thi560	frase-parola		その事故は去年の今日、起きたのだ。		The accident happened a year ago today.	
1445dq7	frase-parola		今年の夏は暑いです。		Quest'estate fa caldo.	
1narjar	frase-parola		今年こそ にほんへ いきたいです。		Quest'anno sì che voglio andare in Giappone.	
14fcwd7	frase-parola		今晩、電話しますね。		Stasera ti chiamo.	
1by372x	frase-parola		今晩は カレーに しましょう。		Stasera facciamo il curry.	
0lb7ly3	frase-parola		お金がなくて、困っています。		Sono nei guai perché non ho soldi.	
1w993sg	frase-parola		かぎを なくして、困りました。		Ho perso le chiavi e mi sono trovato nei guai.	
1f3b94w	frase-parola		左に曲がってください。		Giri a sinistra, per favore.	
1ldcw00	frase-parola		ゆうびんきょくは ぎんこうの 左に あります。		L'ufficio postale è a sinistra della banca.	
007bjb7	frase-parola		雨の日はかさを差す。		Nei giorni di pioggia apro l'ombrello.	
1jjhp5b	frase-parola		ひが つよいので、かさを 差しました。		Il sole era forte, così ho aperto l'ombrello.	
0ia20px	frase-parola		コーヒーに砂糖を入れますか。		Metti lo zucchero nel caffè?	
1afcbl2	frase-parola		砂糖を いれすぎて、あますぎます。		Ho messo troppo zucchero ed è troppo dolce.	
0qpdypj	frase-parola		どうぞ、ここに座ってください。		Prego, si sieda qui.	
1cvhk3t	frase-parola		いすに 座って、やすみました。		Mi sono seduto sulla sedia e ho riposato.	
04zhdpj	frase-parola		この道はとても細いです。		Questa strada è molto stretta.	
06jciuj	frase-parola		細い いとで ぬいました。		Ho cucito con un filo sottile.	
00brjf7	frase-parola		悪いけどほかに用事があるの。		I'm sorry, I have another engagement.	
1k54jj6	frase-parola		つくえの うえに てがみが あります。		Sulla scrivania c'è una lettera.	
1sjprnj	frase-parola		財布を家にわすれました。		Ho dimenticato il portafoglio a casa.	
1laa6xe	frase-parola		財布を おとして しまいました。		Ho perso il portafoglio.	
0f7culj	frase-parola		これらの花は春に咲く。		These flowers bloom in spring.	
0fysut0	frase-parola		にわの さくらが 咲きました。		Il ciliegio del giardino è fiorito.	
0zcy8zf	frase-parola		母とケーキを作りました。		Ho fatto una torta con mia madre.	
12ejk7k	frase-parola		にわで やさいを 作って います。		Coltivo verdure in giardino.	
0qjec2s	frase-parola		日本語で作文を書きました。		Ho scritto un tema in giapponese.	
1l2fbsj	frase-parola		作文の テーマは 「わたしの ゆめ」です。		Il tema del componimento è «il mio sogno».	
1jcvxpd	frase-parola		昨日は雨でした。		Ieri pioveva.	
071357h	frase-parola		昨日の ばん、なにを たべましたか。		Cosa hai mangiato ieri sera?	
17ezpyk	frase-parola		昨夜は早くねました。		Ieri sera sono andato a letto presto.	
0jd6itv	frase-parola		昨夜、じしんが ありました。		Stanotte c'è stato un terremoto.	
0ye9ymo	frase-parola		これは私の妹を撮った写真です。		This is a picture of my sister.	
1gq9gp1	frase-parola		ふじさんの しゃしんを 撮りました。		Ho fotografato il monte Fuji.	
0ioz2hn	frase-parola		その雑誌はどこで買えますか。		Where can I buy that magazine?	
0cwjzye	frase-parola		びょういんで 雑誌を よみながら まちました。		In ospedale ho aspettato leggendo una rivista.	
0fzlt3h	frase-parola		りんごが三つあります。		Ci sono tre mele.	
0uegr0u	frase-parola		かぞくは 三にんです。		La mia famiglia è di tre persone.	
1d8vey0	frase-parola		みかんを 三つ たべました。		Ho mangiato tre mandarini.	
1o0vzcy	frase-parola		はこを 三つ かさねました。		Ho impilato tre scatole.	
0fj0329	frase-parola		１０月３日です。		It's the third of October.	
0n938al	frase-parola		彼女には３日前に会ったよ。		I met her three days ago.	
1eskvr5	frase-parola		雨だから、傘を持って行きます。		Piove, quindi porto l'ombrello.	
0cib5yv	frase-parola		傘を もって くるのを わすれました。		Ho dimenticato di portare l'ombrello.	
0vy3ge9	frase-parola		夏に山にのぼります。		D'estate scalo la montagna.	
0m7t5hm	frase-parola		山の うえから まちが みえます。		Dalla cima della montagna si vede la città.	
05uw243	frase-parola		朝の散歩は気持ちがいいです。		La passeggiata del mattino è piacevole.	
1q61lj1	frase-parola		ゆうがたの 散歩が しゅうかんです。		La passeggiata serale è una mia abitudine.	
1am8vwb	frase-parola		父の仕事はいそがしいです。		Il lavoro di mio padre è impegnativo.	
16tc2a8	frase-parola		あたらしい 仕事を さがして います。		Sto cercando un nuovo lavoro.	
1sbfmvu	frase-parola		この漢字はよく使います。		Questo kanji si usa spesso.	
03itxlt	frase-parola		この きかいの 使いかたを おしえて ください。		Insegnami come si usa questa macchina.	
16ykshv	frase-parola		四人で食事をしました。		Abbiamo mangiato in quattro.	
196hnrb	frase-parola		いちねんには 四つの きせつが あります。		In un anno ci sono quattro stagioni.	
1697k7q	frase-parola		みかんを四つください。		Quattro mandarini, per favore.	
1r0rw32	frase-parola		つくえの かどは 四つ あります。		La scrivania ha quattro angoli.	
1dg2488	frase-parola		長くても４日しか待てませんよ。		I can wait four days at the longest.	
1mklyxy	frase-parola		７月４日はアメリカでは記念すべき日だ。		July 4th is a red-letter day in America.	
0yb7k8r	frase-parola		じゅぎょうは九時に始まります。		La lezione comincia alle nove.	
10eho4c	frase-parola		えいがは もう 始まって います。		Il film è già cominciato.	
075rexn	frase-parola		姉は私のズボンにアイロンをかけてくれる。		My sister presses my trousers.	
0cf2do2	frase-parola		姉は びょういんで はたらいて います。		Mia sorella maggiore lavora in ospedale.	
1c8hokx	frase-parola		あなたには何人子供がいますか。		How many children do you have?	
06i8hid	frase-parola		子供の とき、この まちに すんで いました。		Da bambino vivevo in questa città.	
1hingnf	frase-parola		そして、電車はキーッという音を立てて止まった。		Then, the train screeched to a halt.	
